building_id,arm,n_origins,nmae,nrmse,mape
Wolf_education_Roderick,last_15,28,0.5953828324848677,0.7640161676372406,241.79339658688176
Wolf_office_Elisabeth,last_15,28,0.06978001160031393,0.08445960403946291,7.067547782303928
Wolf_office_Nadia,last_15,28,0.19734494119290324,0.26088529572367103,20.687755787361215
Wolf_public_Norma,last_15,28,0.4496312390722695,0.5944950646848695,60.26936350314445
Wolf_retail_Toshia,last_15,28,0.6691604656537966,0.9241184450105605,127.37380876695326
Bear_assembly_Jose,last_30,28,0.10320541406874273,0.12729981784867822,10.708278343610383
Bear_education_Maryjane,last_30,28,0.12644307830542223,0.16173020108330582,12.637781994627396
Bear_public_Orville,last_30,28,0.23580434969400085,0.32496416175542336,28.40830918756866
Bobcat_education_Toni,last_30,28,0.1288044167018121,0.18872881598210506,26.453865592401236
Bobcat_education_Whitney,last_30,28,0.2389797656998908,0.3203683936657745,37.440912396543816
Bobcat_office_Melody,last_30,28,0.09798438238512631,0.13150551446111639,9.488720011048548
Bull_education_Brandi,last_30,28,0.3125358535316507,0.399636590897385,272.5571260218411
Bull_education_Patrina,last_30,28,0.34535868978206785,0.4252587177315134,270.2679595813077
Bull_lodging_Carie,last_30,28,0.1587861896514676,0.22781322528225373,243.83250976655057
Bull_office_Trevor,last_30,28,2.187561776267704,2.752365364954118,341.88963503753047
Cockatoo_assembly_Fernanda,last_30,28,0.1407647676874909,0.1782346809776702,17.01027694897735
Cockatoo_education_Christi,last_30,28,2.4814815319482437,4.721351146988631,248.14815319482443
Cockatoo_education_Collin,last_30,28,0.057679123241548266,0.07557612589742217,5.696539485144969
Cockatoo_office_Paige,last_30,28,0.1066924516394779,0.1458879043140683,10.714714272740197
Crow_education_Marlin,last_30,28,0.028855103594531785,0.05302112649029599,2.8855103594531784
Eagle_education_Shanna,last_30,28,0.1509869627546266,0.18874361176557078,15.771581212461752
Eagle_public_Minnie,last_30,28,0.08385974804590075,0.10869691220148399,8.397755036232352
Fox_education_Kim,last_30,28,0.29612296602544413,0.3714898461976713,62.55658466937606
Fox_lodging_Wallace,last_30,28,0.11214496630533691,0.15081042887092838,12.221187744781618
Fox_office_Berniece,last_30,28,0.1952311856790063,0.2794451677878712,22.854233024219152
Fox_public_Denny,last_30,28,0.07835423692787466,0.10103115209999296,8.299953489146288
Gator_office_August,last_30,28,0.3979024997177161,0.5181690476552296,837.3885632796759
Gator_public_Nettie,last_30,28,0.47077260788950204,0.5828496606672886,56.90931886387537
Gator_warehouse_Stacie,last_30,28,0.33601190852303614,0.4081135990945639,60.35521497837281
Hog_assembly_Pedro,last_30,28,0.24195748834503464,0.3214770948117027,25.732016678139374
Hog_education_George,last_30,28,0.03814536432550153,0.049651579678881286,3.7849883757259257
Hog_lodging_Mauricio,last_30,28,0.10603160735308244,0.13736937896797385,11.66286094495549
Hog_office_Randi,last_30,28,0.13511450129934546,0.19335859286677531,13.124099218225748
Hog_parking_Bernardo,last_30,28,0.11355001097520115,0.14345988580380944,11.001013865990386
Hog_public_Gerard,last_30,28,0.12915224963466998,0.1664602014054857,15.200463051815488
Lamb_education_Mae,last_30,28,0.4758148216696082,0.7200845781720304,52.0909649500514
Lamb_education_Mckenzie,last_30,28,0.44212857753883833,0.6713280721107712,42.10432683220351
Lamb_industrial_Willard,last_30,28,0.1357043246292354,0.168033645167639,13.57043246292354
Lamb_lodging_Burt,last_30,28,0.5613358304378652,0.687473872397703,99.56858901960133
Lamb_office_Jo,last_30,28,0.0678483952797251,0.08400893898769864,6.784839527972511
Moose_education_Leland,last_30,28,0.06984732226402583,0.09480977010537421,7.143342430475127
Moose_education_Ricardo,last_30,28,0.05065134208715815,0.06906139985466404,5.001276048131667
Mouse_health_Modesto,last_30,28,,,159490510510.90158
Panther_education_Edna,last_30,28,0.11933555983367404,0.1668363005373296,12.561119261994714
Panther_education_Teofila,last_30,28,0.22314940969821778,0.31670255672353964,29.725367518585234
Panther_office_Larry,last_30,28,0.17712667199857093,0.23455666787522084,19.849000573620444
Peacock_education_Pasquale,last_30,28,0.045007485793340164,0.05570226043604831,4.56829699004375
Peacock_lodging_James,last_30,28,0.13601478572918008,0.17580040900998092,14.392149412444974
Peacock_office_Effie,last_30,28,0.14992914116968803,0.1918131295755184,16.44109382890943
Rat_assembly_Ezequiel,last_30,28,0.2638798341566802,0.3258056837833596,31.172107255613096
Rat_education_Kelsey,last_30,28,0.11126476531601805,0.13981128730752299,11.023208457206136
Rat_education_Robyn,last_30,28,0.11278200749736232,0.1456501864041151,11.580723864497624
Rat_other_Lan,last_30,28,0.12513946697863565,0.15655651174163204,25.714665608872373
Robin_assembly_Colleen,last_30,28,0.2648593882371732,0.33090097087414644,34.21776430962857
Robin_education_Della,last_30,28,0.4251290405905675,0.5207174010113701,147.50446955062765
